,Opening Price,Closing Price,High,Returns,Volatility,Rolling_Corr
2018-12-03,-0.09562669785978878,-0.09584564252463906,-0.09758303201946095,0.019507029758310136,0.11596111547366171,0.0659036707876065
2018-12-04,-0.09562669785978872,-0.09584564252463904,-0.09758303201946092,0.01950702975831018,0.1159611154736617,0.06590367078760645
2018-12-05,-0.09562669785978876,-0.09584564252463905,-0.09758303201946095,0.019507029758310142,0.11596111547366171,0.06590367078760646
2018-12-06,-0.09562669785978872,-0.09584564252463901,-0.09758303201946089,0.01950702975831017,0.11596111547366167,0.06590367078760652
2018-12-07,-0.09562669785978878,-0.09584564252463905,-0.09758303201946096,0.019507029758310177,0.11596111547366168,0.06590367078760642
2018-12-08,-0.09562669785978876,-0.09584564252463908,-0.09758303201946099,0.019507029758310146,0.11596111547366171,0.06590367078760646
2018-12-09,-0.0956266978597888,-0.09584564252463906,-0.09758303201946095,0.019507029758310125,0.1159611154736617,0.06590367078760652
2018-12-10,-0.09562669785978867,-0.09584564252463897,-0.09758303201946085,0.019507029758310243,0.11596111547366161,0.0659036707876065
2018-12-11,-0.09562669785978889,-0.09584564252463917,-0.0975830320194611,0.019507029758310125,0.11596111547366175,0.06590367078760637
2018-12-12,-0.09562669785978874,-0.09584564252463901,-0.09758303201946089,0.019507029758310118,0.11596111547366164,0.06590367078760655
2018-12-13,-0.0956266978597887,-0.095845642524639,-0.09758303201946089,0.019507029758310212,0.11596111547366163,0.06590367078760646
2018-12-14,-0.09562669785978885,-0.09584564252463915,-0.09758303201946106,0.01950702975831013,0.11596111547366172,0.06590367078760641
2018-12-15,-0.09562669785978871,-0.095845642524639,-0.09758303201946092,0.019507029758310142,0.11596111547366163,0.06590367078760656
2018-12-16,-0.0956266978597888,-0.09584564252463912,-0.097583032019461,0.01950702975831018,0.11596111547366164,0.06590367078760648
2018-12-17,-0.09562669785978883,-0.09584564252463906,-0.09758303201946099,0.019507029758310198,0.11596111547366167,0.06590367078760646
2018-12-18,-0.09562669785978883,-0.09584564252463909,-0.09758303201946097,0.019507029758310205,0.11596111547366166,0.06590367078760642
2018-12-19,-0.09562669785978878,-0.09584564252463906,-0.09758303201946097,0.019507029758310142,0.11596111547366172,0.06590367078760637
2018-12-20,-0.09562669785978878,-0.09584564252463904,-0.09758303201946096,0.019507029758310056,0.11596111547366172,0.06590367078760649
2018-12-21,-0.09562669785978868,-0.095845642524639,-0.09758303201946088,0.019507029758310136,0.11596111547366167,0.06590367078760657
2018-12-22,-0.09562669785978878,-0.09584564252463909,-0.09758303201946097,0.019507029758310167,0.11596111547366171,0.06590367078760646
2018-12-23,-0.09562669785978872,-0.09584564252463901,-0.0975830320194609,0.019507029758310163,0.11596111547366167,0.06590367078760652
2018-12-24,-0.09562669785978878,-0.09584564252463906,-0.09758303201946097,0.019507029758310163,0.11596111547366168,0.06590367078760645
2018-12-25,-0.09562669785978882,-0.09584564252463909,-0.09758303201946102,0.01950702975831013,0.11596111547366172,0.06590367078760649
2018-12-26,-0.0956266978597888,-0.09584564252463909,-0.09758303201946095,0.019507029758310153,0.11596111547366167,0.06590367078760649
2018-12-27,-0.09562669785978871,-0.09584564252463901,-0.09758303201946089,0.01950702975831023,0.1159611154736617,0.06590367078760644
2018-12-28,-0.09562669785978882,-0.09584564252463912,-0.09758303201946099,0.019507029758310118,0.11596111547366172,0.0659036707876064
2018-12-29,-0.09562669785978865,-0.09584564252463892,-0.09758303201946081,0.01950702975831016,0.11596111547366167,0.0659036707876065
2018-12-30,-0.09562669785978875,-0.09584564252463904,-0.09758303201946092,0.01950702975831015,0.1159611154736617,0.06590367078760644
2018-12-31,-0.09562669785978876,-0.09584564252463905,-0.09758303201946092,0.019507029758310108,0.1159611154736617,0.06590367078760646
2019-01-01,-0.09562669785978867,-0.09584564252463892,-0.09758303201946084,0.019507029758310125,0.11596111547366167,0.06590367078760649
2019-01-02,-0.09562669785978878,-0.09584564252463902,-0.09758303201946095,0.019507029758310104,0.1159611154736617,0.06590367078760646
2019-01-03,-0.0956266978597887,-0.095845642524639,-0.09758303201946089,0.019507029758310115,0.11596111547366167,0.06590367078760652
2019-01-04,-0.09562669785978871,-0.09584564252463901,-0.0975830320194609,0.019507029758310132,0.11596111547366167,0.06590367078760648
2019-01-05,-0.09562669785978868,-0.09584564252463898,-0.09758303201946086,0.01950702975831017,0.11596111547366164,0.06590367078760652
2019-01-06,-0.09562669785978875,-0.09584564252463905,-0.09758303201946095,0.019507029758310184,0.11596111547366164,0.06590367078760645
2019-01-07,-0.09562669785978879,-0.09584564252463909,-0.09758303201946097,0.019507029758310156,0.11596111547366167,0.06590367078760645
2019-01-08,-0.09562669785978874,-0.09584564252463902,-0.09758303201946096,0.01950702975831015,0.11596111547366164,0.06590367078760644
2019-01-09,-0.09562669785978889,-0.09584564252463917,-0.09758303201946109,0.019507029758310097,0.1159611154736617,0.06590367078760646
2019-01-10,-0.09562669785978876,-0.09584564252463904,-0.09758303201946095,0.019507029758310212,0.11596111547366164,0.0659036707876065
2019-01-11,-0.09562669785978886,-0.09584564252463913,-0.09758303201946104,0.019507029758310195,0.11596111547366167,0.06590367078760642
2019-01-12,-0.09562669785978882,-0.09584564252463912,-0.09758303201946102,0.01950702975831018,0.1159611154736617,0.06590367078760645
2019-01-13,-0.0956266978597888,-0.09584564252463906,-0.09758303201946097,0.019507029758310142,0.11596111547366167,0.06590367078760645
2019-01-14,-0.09562669785978876,-0.09584564252463905,-0.09758303201946097,0.019507029758310195,0.11596111547366168,0.0659036707876065
2019-01-15,-0.09562669785978888,-0.09584564252463915,-0.09758303201946106,0.019507029758310118,0.11596111547366172,0.06590367078760645
2019-01-16,-0.09562669785978874,-0.09584564252463902,-0.09758303201946092,0.019507029758310184,0.11596111547366166,0.06590367078760653
2019-01-17,-0.09562669785978883,-0.09584564252463912,-0.09758303201946103,0.01950702975831015,0.1159611154736617,0.06590367078760644
2019-01-18,-0.09562669785978878,-0.09584564252463909,-0.09758303201946096,0.019507029758310125,0.11596111547366168,0.06590367078760649
2019-01-19,-0.09562669785978875,-0.09584564252463904,-0.09758303201946093,0.01950702975831017,0.11596111547366166,0.06590367078760648
2019-01-20,-0.09562669785978883,-0.0958456425246391,-0.097583032019461,0.019507029758310174,0.1159611154736617,0.06590367078760644
2019-01-21,-0.09562669785978875,-0.09584564252463904,-0.09758303201946093,0.019507029758310125,0.11596111547366168,0.06590367078760646
2019-01-22,-0.0956266978597888,-0.09584564252463906,-0.09758303201946097,0.01950702975831013,0.11596111547366171,0.06590367078760645
2019-01-23,-0.09562669785978875,-0.09584564252463901,-0.09758303201946093,0.019507029758310153,0.1159611154736617,0.06590367078760648
2019-01-24,-0.09562669785978882,-0.09584564252463906,-0.09758303201946097,0.01950702975831014,0.11596111547366171,0.06590367078760645
2019-01-25,-0.09562669785978871,-0.09584564252463897,-0.0975830320194609,0.01950702975831016,0.1159611154736617,0.06590367078760648
2019-01-26,-0.09562669785978883,-0.09584564252463909,-0.097583032019461,0.0195070297583101,0.11596111547366175,0.06590367078760646
2019-01-27,-0.09562669785978868,-0.09584564252463894,-0.09758303201946084,0.019507029758310177,0.11596111547366167,0.06590367078760653
2019-01-28,-0.09562669785978876,-0.09584564252463904,-0.09758303201946095,0.019507029758310163,0.11596111547366172,0.06590367078760641
2019-01-29,-0.09562669785978875,-0.09584564252463906,-0.09758303201946092,0.019507029758310118,0.11596111547366172,0.06590367078760648
2019-01-30,-0.09562669785978865,-0.09584564252463892,-0.09758303201946085,0.01950702975831017,0.11596111547366167,0.06590367078760648
2019-01-31,-0.0956266978597888,-0.09584564252463909,-0.09758303201946102,0.019507029758310097,0.11596111547366168,0.06590367078760648
2019-02-01,-0.0956266978597888,-0.09584564252463905,-0.09758303201946095,0.019507029758310125,0.1159611154736617,0.06590367078760652
2019-02-02,-0.09562669785978872,-0.09584564252463901,-0.09758303201946089,0.019507029758310254,0.11596111547366164,0.06590367078760645
2019-02-03,-0.0956266978597888,-0.09584564252463912,-0.09758303201946099,0.019507029758310153,0.11596111547366174,0.06590367078760635
2019-02-04,-0.09562669785978867,-0.09584564252463892,-0.09758303201946084,0.01950702975831014,0.11596111547366168,0.0659036707876065
2019-02-05,-0.09562669785978875,-0.09584564252463904,-0.09758303201946092,0.019507029758310153,0.11596111547366166,0.06590367078760649
2019-02-06,-0.09562669785978879,-0.09584564252463905,-0.09758303201946092,0.01950702975831014,0.1159611154736617,0.06590367078760645
2019-02-07,-0.09562669785978864,-0.09584564252463892,-0.09758303201946085,0.019507029758310146,0.11596111547366164,0.06590367078760645
2019-02-08,-0.09562669785978886,-0.09584564252463909,-0.09758303201946103,0.019507029758310007,0.11596111547366172,0.06590367078760646
2019-02-09,-0.09562669785978861,-0.09584564252463891,-0.0975830320194608,0.019507029758310163,0.1159611154736616,0.06590367078760657
2019-02-10,-0.0956266978597888,-0.09584564252463906,-0.097583032019461,0.01950702975831018,0.11596111547366166,0.06590367078760638
2019-02-11,-0.09562669785978876,-0.09584564252463902,-0.09758303201946093,0.01950702975831016,0.11596111547366164,0.0659036707876065
2019-02-12,-0.09562669785978876,-0.09584564252463904,-0.09758303201946092,0.0195070297583102,0.11596111547366163,0.06590367078760646
2019-02-13,-0.09562669785978878,-0.09584564252463905,-0.09758303201946092,0.019507029758310184,0.11596111547366167,0.06590367078760641
2019-02-14,-0.0956266978597887,-0.09584564252463897,-0.09758303201946088,0.019507029758310132,0.11596111547366167,0.06590367078760644
2019-02-15,-0.09562669785978872,-0.09584564252463904,-0.09758303201946095,0.01950702975831006,0.1159611154736617,0.06590367078760646
2019-02-16,-0.09562669785978868,-0.095845642524639,-0.09758303201946089,0.019507029758310097,0.11596111547366166,0.06590367078760657
2019-02-17,-0.09562669785978872,-0.09584564252463901,-0.09758303201946089,0.0195070297583102,0.11596111547366163,0.06590367078760653
2019-02-18,-0.09562669785978878,-0.09584564252463909,-0.09758303201946096,0.019507029758310247,0.11596111547366164,0.06590367078760641
2019-02-19,-0.09562669785978879,-0.0958456425246391,-0.097583032019461,0.01950702975831016,0.11596111547366171,0.0659036707876064
2019-02-20,-0.09562669785978879,-0.09584564252463906,-0.09758303201946095,0.019507029758310115,0.11596111547366167,0.06590367078760649
2019-02-21,-0.09562669785978872,-0.09584564252463902,-0.09758303201946089,0.019507029758310184,0.11596111547366164,0.06590367078760649
2019-02-22,-0.09562669785978883,-0.09584564252463912,-0.097583032019461,0.01950702975831014,0.11596111547366172,0.06590367078760637
2019-02-23,-0.0956266978597887,-0.09584564252463898,-0.09758303201946086,0.019507029758310132,0.11596111547366167,0.06590367078760646
2019-02-24,-0.09562669785978875,-0.09584564252463904,-0.09758303201946092,0.019507029758310132,0.11596111547366168,0.06590367078760646
2019-02-25,-0.09562669785978875,-0.09584564252463902,-0.09758303201946089,0.01950702975831013,0.1159611154736617,0.06590367078760648
2019-02-26,-0.09562669785978868,-0.09584564252463897,-0.09758303201946086,0.019507029758310132,0.11596111547366167,0.06590367078760642
2019-02-27,-0.09562669785978879,-0.09584564252463904,-0.09758303201946096,0.019507029758310077,0.11596111547366172,0.06590367078760644
2019-02-28,-0.09562669785978868,-0.09584564252463895,-0.09758303201946086,0.019507029758310142,0.11596111547366166,0.06590367078760655
2019-03-01,-0.09562669785978878,-0.09584564252463906,-0.09758303201946096,0.019507029758310136,0.11596111547366172,0.06590367078760642
2019-03-02,-0.0956266978597887,-0.09584564252463901,-0.09758303201946089,0.01950702975831015,0.11596111547366167,0.0659036707876065
2019-03-03,-0.09562669785978874,-0.09584564252463902,-0.09758303201946095,0.019507029758310153,0.1159611154736617,0.06590367078760644
2019-03-04,-0.09562669785978876,-0.09584564252463906,-0.09758303201946097,0.019507029758310146,0.11596111547366167,0.06590367078760653
2019-03-05,-0.0956266978597888,-0.09584564252463909,-0.097583032019461,0.019507029758310188,0.11596111547366167,0.06590367078760648
2019-03-06,-0.09562669785978885,-0.09584564252463909,-0.09758303201946099,0.019507029758310195,0.11596111547366167,0.06590367078760644
2019-03-07,-0.09562669785978878,-0.09584564252463906,-0.09758303201946097,0.019507029758310222,0.1159611154736617,0.06590367078760642
2019-03-08,-0.09562669785978886,-0.09584564252463915,-0.09758303201946106,0.0195070297583101,0.11596111547366177,0.0659036707876064
2019-03-09,-0.09562669785978871,-0.095845642524639,-0.0975830320194609,0.019507029758310142,0.1159611154736617,0.06590367078760657
2019-03-10,-0.0956266978597888,-0.0958456425246391,-0.09758303201946096,0.01950702975831017,0.1159611154736617,0.06590367078760649
2019-03-11,-0.09562669785978871,-0.09584564252463902,-0.09758303201946092,0.019507029758310205,0.1159611154736617,0.06590367078760645
2019-03-12,-0.09562669785978886,-0.09584564252463913,-0.09758303201946103,0.01950702975831012,0.11596111547366172,0.06590367078760644
2019-03-13,-0.09562669785978868,-0.09584564252463897,-0.09758303201946088,0.019507029758310195,0.11596111547366166,0.06590367078760655
2019-03-14,-0.09562669785978888,-0.09584564252463919,-0.09758303201946106,0.01950702975831014,0.11596111547366171,0.0659036707876064
2019-03-15,-0.0956266978597887,-0.095845642524639,-0.09758303201946092,0.01950702975831017,0.11596111547366167,0.0659036707876065
2019-03-16,-0.09562669785978886,-0.09584564252463915,-0.09758303201946104,0.019507029758310104,0.1159611154736617,0.06590367078760646
2019-03-17,-0.09562669785978872,-0.09584564252463904,-0.09758303201946095,0.019507029758310195,0.11596111547366166,0.06590367078760655
2019-03-18,-0.09562669785978889,-0.09584564252463922,-0.09758303201946107,0.019507029758310142,0.11596111547366171,0.0659036707876064
2019-03-19,-0.0956266978597887,-0.09584564252463897,-0.0975830320194609,0.019507029758310226,0.11596111547366167,0.06590367078760652
2019-03-20,-0.09562669785978893,-0.09584564252463922,-0.09758303201946111,0.019507029758310125,0.11596111547366171,0.0659036707876064
2019-03-21,-0.09562669785978876,-0.09584564252463906,-0.09758303201946095,0.019507029758310167,0.11596111547366168,0.06590367078760653
2019-03-22,-0.09562669785978883,-0.09584564252463913,-0.097583032019461,0.019507029758310167,0.1159611154736617,0.0659036707876064
2019-03-23,-0.09562669785978878,-0.09584564252463904,-0.09758303201946096,0.01950702975831016,0.1159611154736617,0.06590367078760644
2019-03-24,-0.0956266978597888,-0.0958456425246391,-0.09758303201946103,0.019507029758310118,0.11596111547366172,0.06590367078760646
2019-03-25,-0.0956266978597888,-0.09584564252463912,-0.097583032019461,0.01950702975831014,0.11596111547366172,0.06590367078760652
2019-03-26,-0.09562669785978875,-0.09584564252463901,-0.0975830320194609,0.019507029758310226,0.11596111547366163,0.06590367078760653
2019-03-27,-0.09562669785978883,-0.09584564252463912,-0.097583032019461,0.019507029758310226,0.1159611154736617,0.0659036707876064
2019-03-28,-0.09562669785978882,-0.0958456425246391,-0.09758303201946097,0.019507029758310108,0.11596111547366174,0.06590367078760638
2019-03-29,-0.0956266978597887,-0.09584564252463894,-0.09758303201946086,0.019507029758310136,0.11596111547366168,0.06590367078760648
2019-03-30,-0.0956266978597888,-0.09584564252463909,-0.09758303201946097,0.019507029758310108,0.11596111547366172,0.06590367078760646
2019-03-31,-0.0956266978597887,-0.09584564252463897,-0.09758303201946088,0.01950702975831013,0.11596111547366171,0.0659036707876065
2019-04-01,-0.09562669785978874,-0.09584564252463904,-0.09758303201946092,0.019507029758310125,0.11596111547366168,0.06590367078760645
2019-04-02,-0.09562669785978871,-0.095845642524639,-0.09758303201946088,0.01950702975831014,0.1159611154736617,0.0659036707876065
2019-04-03,-0.09562669785978871,-0.09584564252463902,-0.0975830320194609,0.01950702975831016,0.11596111547366167,0.06590367078760645
2019-04-04,-0.09562669785978876,-0.09584564252463904,-0.09758303201946096,0.019507029758310136,0.1159611154736617,0.06590367078760646
2019-04-05,-0.09562669785978875,-0.09584564252463905,-0.09758303201946093,0.019507029758310153,0.11596111547366166,0.06590367078760653
2019-04-06,-0.0956266978597888,-0.09584564252463906,-0.09758303201946096,0.019507029758310212,0.11596111547366166,0.06590367078760644
2019-04-07,-0.09562669785978875,-0.09584564252463905,-0.09758303201946097,0.019507029758310167,0.11596111547366167,0.06590367078760645
2019-04-08,-0.09562669785978889,-0.09584564252463912,-0.09758303201946106,0.019507029758310097,0.11596111547366172,0.06590367078760645
2019-04-09,-0.0956266978597887,-0.095845642524639,-0.09758303201946089,0.019507029758310177,0.1159611154736616,0.06590367078760657
2019-04-10,-0.09562669785978889,-0.09584564252463915,-0.09758303201946106,0.019507029758310132,0.11596111547366171,0.06590367078760638
2019-04-11,-0.0956266978597887,-0.09584564252463901,-0.09758303201946092,0.01950702975831018,0.11596111547366163,0.06590367078760655
2019-04-12,-0.09562669785978886,-0.09584564252463915,-0.09758303201946103,0.019507029758310087,0.1159611154736617,0.06590367078760644
2019-04-13,-0.09562669785978867,-0.09584564252463898,-0.09758303201946086,0.019507029758310205,0.11596111547366161,0.06590367078760656
2019-04-14,-0.09562669785978889,-0.09584564252463916,-0.09758303201946104,0.01950702975831016,0.1159611154736617,0.06590367078760635
2019-04-15,-0.09562669785978867,-0.09584564252463898,-0.0975830320194609,0.019507029758310188,0.11596111547366164,0.06590367078760649
2019-04-16,-0.09562669785978889,-0.09584564252463919,-0.09758303201946109,0.019507029758310045,0.11596111547366172,0.06590367078760644
2019-04-17,-0.0956266978597887,-0.09584564252463897,-0.09758303201946086,0.019507029758310215,0.1159611154736616,0.06590367078760662
2019-04-18,-0.09562669785978888,-0.09584564252463916,-0.09758303201946107,0.019507029758310212,0.11596111547366168,0.06590367078760637
2019-04-19,-0.09562669785978883,-0.0958456425246391,-0.09758303201946102,0.019507029758310108,0.11596111547366172,0.06590367078760645
2019-04-20,-0.09562669785978875,-0.09584564252463904,-0.0975830320194609,0.01950702975831016,0.11596111547366166,0.06590367078760645
2019-04-21,-0.09562669785978878,-0.09584564252463904,-0.09758303201946093,0.019507029758310177,0.1159611154736617,0.06590367078760645
2019-04-22,-0.09562669785978878,-0.09584564252463906,-0.09758303201946096,0.019507029758310108,0.11596111547366172,0.06590367078760641
2019-04-23,-0.09562669785978875,-0.09584564252463901,-0.09758303201946092,0.0195070297583101,0.11596111547366171,0.06590367078760649
2019-04-24,-0.09562669785978871,-0.09584564252463897,-0.09758303201946086,0.019507029758310153,0.11596111547366168,0.06590367078760653
2019-04-25,-0.09562669785978875,-0.09584564252463904,-0.09758303201946092,0.01950702975831014,0.1159611154736617,0.06590367078760645
2019-04-26,-0.09562669785978874,-0.09584564252463898,-0.09758303201946089,0.019507029758310125,0.1159611154736617,0.06590367078760646
2019-04-27,-0.09562669785978867,-0.09584564252463898,-0.09758303201946086,0.01950702975831011,0.11596111547366167,0.06590367078760646
2019-04-28,-0.09562669785978876,-0.09584564252463902,-0.09758303201946093,0.01950702975831011,0.11596111547366171,0.06590367078760645
2019-04-29,-0.09562669785978868,-0.09584564252463892,-0.09758303201946085,0.01950702975831019,0.11596111547366161,0.06590367078760653
2019-04-30,-0.09562669785978878,-0.09584564252463909,-0.09758303201946097,0.01950702975831014,0.1159611154736617,0.06590367078760642
2019-05-01,-0.09562669785978872,-0.095845642524639,-0.09758303201946093,0.019507029758310115,0.11596111547366168,0.06590367078760649
2019-05-02,-0.09562669785978876,-0.09584564252463905,-0.09758303201946095,0.01950702975831015,0.11596111547366163,0.0659036707876065
2019-05-03,-0.09562669785978875,-0.09584564252463906,-0.09758303201946093,0.019507029758310212,0.11596111547366167,0.06590367078760649
2019-05-04,-0.09562669785978882,-0.09584564252463909,-0.09758303201946097,0.019507029758310195,0.11596111547366167,0.0659036707876064
2019-05-05,-0.09562669785978872,-0.09584564252463901,-0.09758303201946093,0.01950702975831015,0.11596111547366167,0.06590367078760644
2019-05-06,-0.09562669785978889,-0.09584564252463915,-0.09758303201946104,0.01950702975831008,0.11596111547366175,0.06590367078760645
2019-05-07,-0.09562669785978865,-0.09584564252463895,-0.09758303201946086,0.01950702975831021,0.11596111547366164,0.06590367078760655
2019-05-08,-0.0956266978597889,-0.09584564252463919,-0.09758303201946107,0.019507029758310097,0.11596111547366172,0.06590367078760638
2019-05-09,-0.09562669785978867,-0.09584564252463895,-0.09758303201946084,0.019507029758310188,0.11596111547366164,0.06590367078760656
2019-05-10,-0.09562669785978883,-0.09584564252463909,-0.097583032019461,0.01950702975831015,0.11596111547366171,0.06590367078760638
2019-05-11,-0.09562669785978875,-0.09584564252463904,-0.0975830320194609,0.019507029758310115,0.11596111547366168,0.0659036707876065
2019-05-12,-0.0956266978597887,-0.09584564252463897,-0.09758303201946088,0.01950702975831014,0.1159611154736617,0.06590367078760646
2019-05-13,-0.09562669785978875,-0.09584564252463906,-0.09758303201946096,0.01950702975831009,0.11596111547366171,0.06590367078760646
2019-05-14,-0.09562669785978872,-0.095845642524639,-0.09758303201946092,0.019507029758310125,0.11596111547366167,0.06590367078760655
2019-05-15,-0.09562669785978875,-0.09584564252463905,-0.09758303201946093,0.019507029758310177,0.11596111547366164,0.06590367078760652
2019-05-16,-0.09562669785978882,-0.09584564252463906,-0.097583032019461,0.01950702975831019,0.11596111547366168,0.06590367078760645
2019-05-17,-0.09562669785978883,-0.0958456425246391,-0.097583032019461,0.01950702975831013,0.11596111547366167,0.06590367078760644
2019-05-18,-0.09562669785978879,-0.09584564252463904,-0.09758303201946093,0.019507029758310153,0.1159611154736617,0.06590367078760645
2019-05-19,-0.09562669785978875,-0.09584564252463902,-0.09758303201946092,0.019507029758310177,0.11596111547366168,0.06590367078760642
2019-05-20,-0.09562669785978879,-0.09584564252463906,-0.09758303201946095,0.019507029758310097,0.11596111547366175,0.06590367078760645
2019-05-21,-0.09562669785978864,-0.09584564252463892,-0.09758303201946084,0.019507029758310125,0.11596111547366168,0.06590367078760648
2019-05-22,-0.0956266978597888,-0.09584564252463904,-0.09758303201946096,0.019507029758310077,0.11596111547366171,0.06590367078760648
2019-05-23,-0.09562669785978867,-0.09584564252463895,-0.09758303201946085,0.019507029758310174,0.11596111547366166,0.0659036707876065
2019-05-24,-0.0956266978597888,-0.09584564252463906,-0.09758303201946097,0.019507029758310142,0.11596111547366171,0.06590367078760642
2019-05-25,-0.09562669785978868,-0.09584564252463895,-0.09758303201946085,0.019507029758310163,0.11596111547366164,0.06590367078760652
2019-05-26,-0.09562669785978875,-0.09584564252463904,-0.09758303201946095,0.019507029758310136,0.11596111547366168,0.06590367078760645
2019-05-27,-0.09562669785978876,-0.09584564252463906,-0.09758303201946095,0.019507029758310118,0.11596111547366167,0.06590367078760649
2019-05-28,-0.09562669785978868,-0.095845642524639,-0.0975830320194609,0.019507029758310177,0.11596111547366163,0.06590367078760646
2019-05-29,-0.09562669785978886,-0.0958456425246391,-0.09758303201946102,0.019507029758310132,0.11596111547366167,0.06590367078760646
2019-05-30,-0.09562669785978871,-0.095845642524639,-0.09758303201946092,0.01950702975831023,0.11596111547366161,0.06590367078760649
2019-05-31,-0.09562669785978892,-0.0958456425246392,-0.09758303201946111,0.01950702975831012,0.11596111547366174,0.06590367078760637
2019-06-01,-0.0956266978597887,-0.09584564252463898,-0.09758303201946089,0.019507029758310174,0.11596111547366164,0.06590367078760656
2019-06-02,-0.09562669785978883,-0.09584564252463913,-0.09758303201946102,0.01950702975831016,0.11596111547366168,0.06590367078760642
2019-06-03,-0.09562669785978879,-0.09584564252463906,-0.097583032019461,0.01950702975831018,0.11596111547366168,0.06590367078760645
2019-06-04,-0.09562669785978886,-0.09584564252463915,-0.09758303201946103,0.01950702975831013,0.1159611154736617,0.06590367078760645
2019-06-05,-0.09562669785978874,-0.09584564252463905,-0.09758303201946093,0.0195070297583102,0.11596111547366167,0.06590367078760648
2019-06-06,-0.09562669785978885,-0.09584564252463913,-0.097583032019461,0.019507029758310163,0.11596111547366171,0.06590367078760638
2019-06-07,-0.0956266978597887,-0.09584564252463895,-0.0975830320194609,0.019507029758310177,0.11596111547366167,0.06590367078760648
2019-06-08,-0.09562669785978892,-0.09584564252463917,-0.09758303201946109,0.019507029758310094,0.11596111547366172,0.06590367078760642
2019-06-09,-0.09562669785978872,-0.09584564252463894,-0.09758303201946086,0.01950702975831018,0.11596111547366167,0.06590367078760655
2019-06-10,-0.0956266978597888,-0.0958456425246391,-0.09758303201946099,0.01950702975831021,0.11596111547366171,0.06590367078760637
2019-06-11,-0.09562669785978875,-0.09584564252463904,-0.09758303201946092,0.01950702975831011,0.11596111547366175,0.06590367078760645
2019-06-12,-0.09562669785978867,-0.09584564252463894,-0.09758303201946082,0.019507029758310146,0.11596111547366166,0.06590367078760652
2019-06-13,-0.09562669785978875,-0.09584564252463904,-0.09758303201946092,0.01950702975831014,0.11596111547366171,0.06590367078760642
2019-06-14,-0.09562669785978875,-0.09584564252463901,-0.09758303201946092,0.019507029758310125,0.11596111547366171,0.06590367078760648
2019-06-15,-0.09562669785978871,-0.09584564252463898,-0.0975830320194609,0.019507029758310104,0.11596111547366168,0.0659036707876065
2019-06-16,-0.09562669785978878,-0.09584564252463904,-0.09758303201946097,0.019507029758310094,0.11596111547366171,0.06590367078760649
2019-06-17,-0.09562669785978875,-0.095845642524639,-0.09758303201946093,0.01950702975831015,0.11596111547366167,0.06590367078760653
2019-06-18,-0.0956266978597888,-0.09584564252463908,-0.09758303201946095,0.01950702975831019,0.11596111547366167,0.06590367078760646
2019-06-19,-0.0956266978597887,-0.095845642524639,-0.09758303201946088,0.019507029758310205,0.1159611154736617,0.06590367078760642
2019-06-20,-0.09562669785978878,-0.09584564252463906,-0.09758303201946099,0.019507029758310118,0.11596111547366172,0.06590367078760642
2019-06-21,-0.09562669785978872,-0.09584564252463898,-0.09758303201946089,0.019507029758310104,0.11596111547366167,0.06590367078760656
2019-06-22,-0.09562669785978872,-0.09584564252463902,-0.09758303201946089,0.019507029758310195,0.11596111547366167,0.06590367078760649
2019-06-23,-0.09562669785978878,-0.09584564252463906,-0.09758303201946095,0.019507029758310188,0.11596111547366172,0.06590367078760641
2019-06-24,-0.09562669785978868,-0.09584564252463901,-0.09758303201946088,0.01950702975831016,0.11596111547366167,0.06590367078760648
2019-06-25,-0.09562669785978875,-0.09584564252463906,-0.09758303201946093,0.019507029758310115,0.11596111547366171,0.06590367078760648
2019-06-26,-0.09562669785978871,-0.09584564252463901,-0.09758303201946089,0.019507029758310174,0.11596111547366166,0.0659036707876065
2019-06-27,-0.09562669785978878,-0.09584564252463906,-0.09758303201946097,0.019507029758310136,0.1159611154736617,0.06590367078760644
2019-06-28,-0.0956266978597888,-0.09584564252463905,-0.097583032019461,0.01950702975831015,0.1159611154736617,0.06590367078760649
2019-06-29,-0.09562669785978882,-0.09584564252463909,-0.09758303201946097,0.019507029758310142,0.11596111547366168,0.06590367078760649
2019-06-30,-0.09562669785978875,-0.09584564252463902,-0.09758303201946092,0.01950702975831021,0.1159611154736617,0.06590367078760646
2019-07-01,-0.09562669785978882,-0.09584564252463909,-0.09758303201946097,0.019507029758310136,0.11596111547366172,0.06590367078760641
2019-07-02,-0.0956266978597887,-0.09584564252463895,-0.09758303201946086,0.019507029758310118,0.1159611154736617,0.06590367078760648
2019-07-03,-0.09562669785978879,-0.09584564252463906,-0.09758303201946096,0.0195070297583101,0.11596111547366171,0.06590367078760645
2019-07-04,-0.0956266978597887,-0.09584564252463898,-0.09758303201946089,0.01950702975831013,0.1159611154736617,0.0659036707876065
2019-07-05,-0.09562669785978874,-0.09584564252463904,-0.0975830320194609,0.019507029758310115,0.1159611154736617,0.06590367078760646
2019-07-06,-0.09562669785978867,-0.09584564252463894,-0.09758303201946084,0.01950702975831017,0.11596111547366166,0.0659036707876065
2019-07-07,-0.09562669785978878,-0.09584564252463905,-0.09758303201946095,0.019507029758310136,0.11596111547366168,0.06590367078760641
2019-07-08,-0.09562669785978872,-0.095845642524639,-0.0975830320194609,0.019507029758310132,0.11596111547366167,0.06590367078760648
